yaw,pitch,roll,g_x,g_y,g_z,a_x,a_y,a_z
5.35,-30.12,127.43,-132.98,-206.76,-1.0,-0.19,0.43,1.1
10.15,1.97,152.95,-20.22,79.04,20.59,0.17,-0.21,0.04
-30.9,14.16,198.48,126.06,116.6,39.0,-0.95,-0.49,0.83
-33.0,-41.16,181.76,207.0,38.4,-119.0,-1.62,0.13,0.64
18.1,-25.97,151.41,-34.78,-220.5,-13.0,-0.16,-0.05,1.29
17.1,-23.38,181.63,-89.68,58.79,69.4,0.32,-0.17,0.53
-26.0,18.38,208.86,150.72,-1.04,66.36,-0.78,-0.55,0.54
-46.3,-9.69,221.61,140.24,155.5,-100.0,-0.97,-0.28,0.76
-16.0,-28.91,198.22,83.71,-114.14,-178.0,-0.6,0.11,1.08
12.8,-32.25,186.87,-56.53,-79.01,-62.0,-0.05,-0.2,1.13
3.56,-10.33,190.68,-8.02,-16.72,49.77,-0.43,-0.5,0.69
-26.4,10.07,217.28,50.27,78.41,13.7,-1.07,-0.08,1.18
-65.0,-7.5,235.56,138.17,73.6,-102.0,0.24,-0.23,0.84
0.0,1.18,2.0,107.28,-74.19,-250.0,-0.24,-0.53,0.11
-17.0,-33.49,208.74,-67.31,-102.85,-68.0,-1.06,0.35,1.19
14.7,-17.97,209.76,47.67,52.92,56.6,-0.91,-0.11,1.55
-35.5,0.73,262.18,241.6,65.58,-136.0,0.26,-0.08,0.63
-65.0,-7.08,247.42,-16.52,-36.07,-250.0,-0.2,-0.44,0.36
-3.4,-32.7,221.08,-64.83,-100.27,-13.0,-1.07,-0.47,1.27
23.8,-16.15,231.01,83.02,58.16,92.12,-0.72,0.3,1.26
-0.39,27.23,253.38,129.21,165.07,-1.5,0.24,0.02,1.07
-64.0,-30.42,265.67,88.33,-232.18,-250.0,-0.43,0.08,-0.24
-15.0,-54.84,240.87,-56.95,-100.71,-59.0,-1.45,-0.31,0.77
28.02,-4.51,206.54,-100.34,183.32,107.0,-0.9,0.4,1.01
7.27,38.31,265.32,250.13,149.13,25.8,-0.1,-0.04,1.01
-62.2,40.35,288.67,133.94,7.98,-240.2,-0.02,-0.18,0.36
-20.0,11.56,252.75,-97.34,-109.8,-77.0,-0.62,-0.6,0.55
12.55,1.17,236.06,-22.15,-40.29,48.2,-0.86,0.31,1.44
0.12,35.63,261.19,144.83,132.8,0.45,-0.59,-0.12,0.97
-61.8,47.4,277.55,106.1,48.19,-238.0,0.11,-0.31,0.87
-49.0,45.36,260.94,-21.15,-5.59,-188.0,0.26,-0.38,0.37
-18.5,27.9,232.1,-70.62,-61.64,-71.0,-0.13,-0.72,0.45
7.92,28.05,208.16,-52.52,9.3,30.56,-0.78,-0.17,1.45
20.87,40.62,228.54,123.61,53.24,79.97,-0.43,0.1,0.99
-31.0,36.87,262.3,173.5,-13.08,-119.0,-0.0,-0.14,0.88
-50.3,17.33,256.8,19.08,-76.11,-193.0,0.02,-0.4,0.53
-7.42,6.52,228.03,-72.65,-40.54,-28.0,-0.78,-0.45,0.62
32.85,-6.67,203.08,-57.79,-51.65,126.0,-0.91,0.28,1.24
10.75,8.49,246.31,209.66,52.44,41.36,-0.19,0.24,1.33
-64.78,6.42,269.57,131.53,-12.66,-250.0,-0.05,-0.13,0.48
-17.0,-37.11,232.61,-106.5,-174.63,-6.0,-0.39,-0.48,0.63
26.9,-40.34,218.43,-17.11,-19.75,103.0,-0.69,-0.23,1.33
8.1,-23.61,230.71,89.47,56.36,31.16,-0.64,0.28,1.05
-13.0,-16.68,251.23,121.05,19.73,-53.9,-0.15,-0.11,1.1
-53.0,-36.52,260.65,70.31,-80.56,-190.0,-0.06,-0.19,0.69
-13.0,-55.9,240.82,-36.91,-85.03,-50.0,-0.49,-0.67,0.27
22.5,-60.02,213.61,-68.01,-26.3,86.5,-0.7,-0.08,1.32
-60.0,-38.61,243.91,0.35,14.82,0.0,-0.33,-0.01,1.18
-62.0,-55.24,239.98,41.41,11.66,56.99,0.19,-0.09,0.78
-0.2,-66.83,204.53,145.77,42.77,-217.0,-0.07,-0.41,0.32
38.7,-58.22,211.15,23.37,-75.31,-241.0,-0.98,-0.07,0.86
-37.0,-50.1,264.77,-102.56,-53.1,-0.0,-0.64,0.47,1.15
-64.0,-45.1,254.82,67.5,22.61,149.06,-0.26,-0.06,1.23
-30.0,-86.38,242.27,250.13,15.5,-146.0,0.11,-0.08,0.65
22.1,-96.24,218.2,-0.57,7.62,-246.47,-0.48,-0.47,0.5
25.0,-77.2,233.68,-9.01,-174.55,-118.0,-0.57,-0.02,1.32
-33.0,-70.09,261.04,-56.79,-51.98,85.6,-0.74,0.3,1.09
-17.0,-97.52,244.68,102.51,55.26,96.31,-0.21,-0.18,1.21
26.1,-87.93,216.1,146.6,12.31,-127.0,-0.22,0.0,0.49
2.12,-66.91,241.95,77.69,-39.32,-218.0,-0.37,-0.73,0.68
-50.0,-39.0,252.79,-54.76,-93.93,-64.0,-0.85,-0.17,1.1
-37.0,-62.99,247.89,-75.35,18.87,100.3,-0.23,-0.14,1.2
6.44,-85.81,227.71,145.68,67.07,8.18,0.18,-0.13,0.85
29.0,-87.9,219.89,83.26,95.12,-195.7,-0.46,-0.51,0.43
-5.3,-64.22,247.55,21.86,-103.66,-142.0,-0.71,-0.62,0.91
-55.0,-65.9,265.27,-39.82,-99.66,24.7,-0.68,0.22,0.97
-52.0,-81.05,242.29,11.47,-27.76,112.0,-0.56,0.12,1.58
8.41,-90.8,224.06,150.58,75.54,-20.7,-0.07,-0.17,0.51
13.9,-75.74,233.27,109.45,-22.64,-213.0,-0.46,-0.69,0.51
-41.0,-72.04,291.78,-50.23,-74.38,-202.0,-0.83,0.37,1.11
-54.0,-73.4,279.91,-31.23,-53.18,32.3,-0.94,0.31,1.11
-25.0,-102.69,247.47,80.08,41.28,53.71,-0.02,0.03,0.92
17.1,-77.36,252.28,250.13,-2.74,-148.0,-0.15,-0.57,0.21
1.03,-55.14,276.08,-2.7,-23.29,-208.0,-0.45,-0.21,1.0
-40.0,-46.32,298.78,-85.77,-129.85,-99.0,-1.03,0.19,1.07
-35.0,-92.81,288.1,69.5,82.87,66.1,-0.77,0.01,1.38
6.64,-81.79,258.29,137.5,72.85,3.95,-0.12,-0.04,0.37
16.6,-66.63,261.92,134.53,19.6,-155.0,-0.38,-0.64,0.58
-24.0,-33.82,275.7,5.08,-198.36,-136.0,-0.62,-0.37,0.99
-41.0,-33.04,288.01,-72.24,26.41,25.56,-0.8,0.05,1.15
-11.0,-73.17,255.95,63.04,44.01,64.46,0.15,0.07,1.17
23.8,-63.54,246.13,99.6,115.48,-94.6,-0.12,-0.28,0.37
5.28,-50.05,258.83,93.53,-7.92,-160.3,-0.48,-0.64,0.57
-51.0,-50.16,257.14,-82.85,-164.9,-42.0,-0.95,0.08,1.14
6.89,-60.69,242.87,7.38,24.48,91.59,-0.52,0.05,1.1
18.1,-37.25,255.59,97.24,39.29,20.4,0.07,-0.22,0.7
-30.9,-9.13,288.87,168.58,64.75,-181.0,-0.22,-0.42,0.55
-61.0,-36.44,297.04,-81.85,-82.18,-185.0,-0.88,0.11,1.16
-21.0,-52.17,264.2,-13.1,-49.37,26.5,-0.96,0.6,1.06
8.92,-75.5,241.07,95.57,81.33,69.82,-0.04,-0.33,0.99
15.2,-62.64,257.1,174.24,101.09,-119.0,0.16,-0.19,0.54
-26.0,-33.71,280.17,70.02,-108.63,-219.0,0.03,-0.44,0.54
-65.0,-56.67,268.73,-81.02,-69.21,-82.0,-0.94,-0.31,1.16
2.95,-91.52,237.33,-47.31,-99.3,34.2,-0.42,0.28,1.34
14.4,-81.39,241.64,109.13,39.81,58.53,0.29,0.07,0.84
0.38,-61.9,255.25,136.02,100.15,-100.0,0.06,-0.58,0.11
-45.0,-37.45,271.12,-2.75,-100.11,-250.0,-0.22,-0.49,0.99
-41.0,-60.91,264.25,-83.45,-145.66,11.0,-0.66,-0.05,1.39
2.76,-82.93,231.4,67.75,26.89,55.41,-0.44,0.06,1.27
17.5,-81.59,227.61,97.79,63.42,1.47,0.13,0.03,0.8
7.5,-51.08,253.71,105.16,84.32,-176.0,-0.06,-0.37,0.5
-30.0,-79.09,241.1,15.5,-103.05,-160.0,-0.53,-0.59,0.88
13.9,-96.6,219.59,-89.59,-96.47,10.6,-0.74,-0.0,1.22
17.8,-80.69,220.19,27.65,-8.79,67.36,-0.35,-0.06,1.14
-12.0,-48.44,248.83,145.82,104.95,28.8,0.33,-0.18,0.63
-65.0,-53.14,262.94,68.49,-11.84,-185.0,-0.11,-0.57,0.4
-28.0,-54.94,242.46,-33.61,-115.94,-10.0,-0.54,-0.35,0.84
-5.3,-58.11,221.62,-45.27,-78.6,53.5,-0.86,0.56,1.1
14.7,-46.59,230.67,46.29,46.85,68.62,-0.62,-0.07,0.82
-35.0,-48.53,262.34,153.73,111.76,-48.0,-0.1,-0.19,1.0
-49.0,-79.43,258.94,92.62,-32.05,-250.0,-0.27,-0.3,0.53
-0.0,-112.39,227.73,-39.28,-21.66,-109.0,-0.82,0.15,1.18
21.6,-93.72,225.13,-42.88,-22.39,-20.0,-0.64,0.33,0.84
8.26,-49.58,260.45,76.31,33.15,57.11,-0.18,-0.05,0.99
-49.0,-56.41,283.74,162.87,-20.79,-134.0,-0.14,-0.34,0.31
21.0,-106.51,244.99,25.62,-137.2,-190.0,-0.92,-0.25,0.61
27.7,-88.96,250.26,-83.11,-146.4,-2.0,-1.27,0.23,0.7
-39.0,-51.92,281.76,33.4,54.2,83.75,-0.43,-0.09,0.9
-36.0,-72.42,275.62,179.63,153.18,31.7,-0.09,-0.19,0.67
25.5,-92.02,242.75,133.6,-44.91,-191.0,-0.41,-0.59,0.45
7.31,-67.08,253.11,-12.39,-142.47,-10.0,-1.3,-0.13,0.97
-44.0,-32.77,273.42,-47.12,-80.73,77.5,-0.63,-0.01,1.1
-51.0,-32.69,273.92,67.49,48.61,106.68,0.42,0.01,1.18
-3.2,-40.53,260.51,167.07,125.68,-153.0,-0.02,-0.37,0.31
23.4,-30.24,250.65,20.65,-95.27,-140.0,-0.62,-0.65,0.88
-9.53,-0.23,278.7,-27.94,-166.16,32.0,-1.2,-0.1,1.01
-54.8,-5.55,320.16,-10.43,60.25,98.37,-0.66,-0.33,1.07
-35.0,-43.33,300.96,85.4,80.43,28.11,0.21,-0.09,0.71
9.41,-57.16,277.74,122.51,118.73,-172.0,0.15,-0.59,0.53
15.9,-43.95,278.26,44.75,-9.11,-182.8,-0.63,-0.39,0.66
-14.11,0.61,314.42,-8.73,-34.21,-12.4,-1.46,0.57,0.75
-58.0,-36.67,324.79,9.79,36.44,90.31,-0.24,-0.03,1.16
-0.5,-74.95,293.85,156.86,109.53,-36.0,0.32,-0.19,0.64
23.4,-86.04,281.12,206.91,-30.4,-209.0,-0.1,-0.34,0.5
5.68,-67.64,295.16,-25.4,-154.1,-13.0,-0.99,-0.05,1.02
-54.0,-37.93,321.32,-42.4,-58.28,36.1,-0.9,0.48,1.31
-48.0,-49.13,309.87,52.24,42.42,61.58,-0.09,0.14,1.19
5.72,-53.01,263.45,189.75,164.4,-54.0,0.16,-0.29,0.22
-0.8,-59.83,244.97,89.27,-154.51,-225.0,-0.37,-0.55,0.85
11.6,-46.27,252.42,-73.26,-160.55,-2.0,-1.1,0.27,1.11
-43.9,-2.44,287.56,3.56,-52.76,90.31,-0.2,-0.32,1.32
-37.0,-20.96,249.26,106.62,56.95,21.94,0.08,-0.05,0.83
2.35,-12.3,200.7,150.55,101.13,-210.0,0.51,-0.15,0.51
20.5,-11.54,223.31,7.8,-52.31,-185.4,-0.41,-0.89,0.02
-21.3,23.17,250.14,-135.78,-22.57,21.0,-0.95,-0.26,1.66
-53.7,17.96,238.85,-29.94,-28.85,-3.0,-0.04,-0.37,1.3
-9.1,2.33,194.35,79.56,40.81,44.95,0.16,-0.38,0.37
8.5,8.25,187.09,183.21,164.08,-169.0,-0.1,-0.75,0.13
-2.54,40.85,199.65,-104.79,-74.86,-14.0,-0.6,-0.69,0.79
-65.0,61.23,238.38,-147.59,33.96,9.05,-0.75,-0.49,1.23
-41.6,38.68,198.44,135.14,-0.13,78.99,0.15,-0.25,0.83
11.62,-1.16,196.9,149.44,132.92,-82.0,-0.15,-0.61,-0.06
-37.8,37.76,236.37,-2.18,-21.89,-206.0,-0.18,-0.7,0.72
-57.9,12.53,215.98,-127.57,-54.03,-32.0,-1.11,0.2,1.05
2.75,-9.86,169.7,14.12,21.89,32.69,0.01,0.15,1.52
15.5,-26.65,153.72,87.57,130.82,-9.82,0.47,-0.22,0.43
3.82,-17.43,182.04,185.93,80.82,-250.0,-0.04,-0.49,0.13
-56.52,5.97,236.98,-122.7,-80.45,-16.0,-0.92,-0.33,1.24
-5.6,-18.18,165.11,8.0,16.05,0.0,-0.33,0.09,1.48
8.19,-17.29,150.13,-113.19,-104.49,61.0,0.25,-0.03,0.9
7.43,-1.28,169.37,165.86,-38.35,41.3,0.22,-0.56,0.16
-65.0,27.45,225.14,191.6,150.03,-145.0,-0.23,-0.73,0.38
-44.56,2.52,198.41,-44.55,-97.44,-223.0,-0.87,0.26,1.41
13.0,-14.06,149.55,-150.47,-85.2,10.0,-0.27,0.21,1.48
12.9,-25.78,140.11,-26.58,-65.47,59.9,0.05,-0.14,0.85
0.82,3.17,187.92,148.08,30.34,14.75,0.26,-0.56,0.17
-65.04,1.89,216.7,247.84,85.93,-217.0,-0.3,-0.54,0.52
-26.0,-19.51,171.76,-71.05,-88.83,-219.0,-1.14,0.08,1.14
21.9,-38.21,141.77,-134.4,-10.21,-20.0,-0.19,0.1,1.31
9.15,-47.15,182.23,-23.82,4.53,31.51,0.49,0.1,0.96
-64.0,-37.57,218.23,108.25,58.08,28.67,0.14,-0.54,0.11
-42.0,-44.87,192.51,250.13,107.7,-250.0,-0.34,-0.72,0.57
-5.2,-61.06,140.38,-71.97,-97.18,-172.0,-0.97,0.37,1.29
12.8,-77.5,131.0,-164.85,-61.73,50.0,-0.18,-0.12,1.3
-8.0,-39.67,182.37,-2.31,-46.97,49.76,0.31,-0.25,0.4
-65.0,-63.5,189.72,221.54,108.58,3.17,-0.21,-0.64,0.47
-18.0,-77.09,149.44,143.4,-10.38,-250.0,-0.85,0.21,1.37
0.44,-70.88,122.18,-134.66,-80.82,-96.0,-0.3,0.05,1.22
16.6,-61.73,118.45,-88.48,-72.73,84.4,0.2,-0.05,1.03
-25.0,-42.78,175.1,193.01,-44.31,35.1,-0.18,-0.46,-0.2
-65.0,-54.53,181.58,172.88,25.89,-250.0,-0.73,-0.64,0.89
-17.0,-69.88,135.24,-68.15,-37.33,-164.0,-0.42,0.37,1.43
-2.0,-71.06,105.92,-177.56,-70.3,-20.0,-0.04,-0.16,1.09
-22.0,-32.44,177.35,-5.57,-78.79,49.31,0.52,-0.33,0.59
-54.0,-47.84,168.46,232.36,134.26,-30.0,0.06,-0.67,0.33
14.7,-72.99,110.05,56.45,-104.37,-250.0,-1.06,-0.51,0.88
11.6,-61.82,146.14,-129.69,-64.97,-70.0,-0.47,0.23,1.32
-65.0,-54.37,171.48,-81.65,18.6,1.69,0.11,0.12,1.21
-34.0,-96.22,130.67,14.85,26.15,64.28,0.38,-0.35,0.38
35.6,-102.53,93.86,250.13,58.89,-100.0,-0.01,-0.61,0.3
10.5,-96.48,123.38,52.56,-57.06,-250.0,-0.97,-0.17,1.03
-39.0,-77.66,160.28,-157.49,-69.41,-67.0,-0.37,0.2,1.46
-59.0,-91.4,144.67,-90.08,-10.05,-8.0,-0.12,0.1,0.93
-15.0,-93.3,104.94,0.78,14.69,0.0,0.19,-0.51,0.33
19.19,-83.21,81.74,104.38,17.75,56.7,-0.42,-0.6,0.57
-0.4,-66.86,120.32,230.62,108.51,-85.0,-0.53,0.04,1.35
-59.0,-54.05,171.41,-8.39,-69.18,-208.0,0.07,0.18,1.38
-50.0,-78.31,148.91,-167.15,-83.14,-84.0,0.46,-0.28,0.25
5.42,-87.63,104.23,-13.05,-34.44,56.7,-0.37,-0.81,0.2
13.28,-90.2,99.19,168.69,28.7,44.96,-0.73,-0.23,1.37
-64.0,-73.43,158.79,124.63,16.52,-250.0,-0.4,-0.01,1.33
-27.0,-82.85,119.44,-137.7,-176.63,-1.0,0.31,-0.18,0.88
9.26,-95.53,85.58,-122.08,-32.5,137.0,0.28,-0.61,0.22
12.9,-94.19,104.16,143.37,3.95,40.72,-0.46,-0.7,0.3
-22.0,-69.81,152.49,168.32,55.32,-150.0,-0.74,0.21,1.33
-60.0,-83.97,152.47,-36.78,-70.19,-228.0,-0.45,0.17,1.38
-8.3,-91.18,101.75,-134.8,-19.27,-60.0,0.35,-0.06,0.6
12.24,-97.41,80.98,-66.55,29.21,73.82,0.03,-0.57,0.2
4.61,-92.98,101.82,176.0,47.21,-1.76,-0.58,-0.69,0.64
-39.0,-78.3,142.05,223.56,36.1,-228.0,-0.51,0.2,1.59
0.0,-43.52,2.0,-63.7,-108.69,-19.0,0.06,-0.02,1.09
-18.9,-87.12,65.19,-154.34,-45.05,20.0,0.27,-0.29,0.43
18.43,-82.26,48.86,7.76,-23.89,51.08,-0.04,-0.69,0.2
-0.11,-65.36,84.97,215.23,93.43,6.24,-0.74,-0.33,1.23
-31.0,-45.58,117.87,64.02,-54.0,-229.0,-0.35,-0.1,1.46
-58.0,-46.15,109.13,-132.08,-49.0,-10.0,0.22,0.08,0.97
-19.2,-52.95,67.91,-111.73,-59.69,35.0,0.24,-0.58,0.34
19.3,-58.38,60.94,100.39,-10.53,49.8,-0.3,-0.62,0.14
4.34,-41.86,104.79,212.37,77.72,-87.8,-0.32,-0.21,1.39
-52.0,-19.69,133.21,24.94,-70.02,-232.0,-0.09,-0.04,1.42
-53.0,-48.85,109.66,-179.47,-40.36,-32.0,0.44,-0.02,0.99
0.7,-59.5,71.85,-58.4,-36.58,47.2,0.22,-0.6,0.26
17.7,-65.64,83.59,106.04,-1.91,17.66,-0.27,-0.64,0.21
-31.0,-24.53,140.17,178.85,41.83,-151.0,-0.72,-0.18,1.5
-47.6,-51.99,96.32,-90.5,-24.5,-168.0,-0.69,-0.18,1.1
6.46,-42.27,59.82,-176.31,-33.21,-72.0,0.24,-0.04,0.93
14.2,-35.28,82.96,-45.34,8.47,70.89,-0.39,-0.62,0.62
-24.0,-11.05,132.94,163.02,51.21,-0.42,-0.62,-0.13,1.29
-45.0,-39.34,125.01,146.43,64.68,-119.0,-0.36,-0.07,1.45
-7.62,-63.41,85.04,-14.84,-14.66,-223.0,0.4,-0.12,0.59
19.63,-72.72,74.11,-147.31,-32.35,-74.0,-0.09,-0.57,-0.0
20.31,-62.5,88.11,-7.54,-26.46,74.53,-1.08,-0.46,1.27
-52.0,-31.05,145.99,191.91,53.02,16.69,-0.15,0.23,1.72
-1.2,-59.36,97.83,131.5,78.01,-203.0,0.33,-0.16,0.2
19.83,-32.62,99.37,-72.6,-122.23,-20.0,-0.11,-0.83,0.17
0.11,-6.23,137.42,-132.43,-45.08,2.6,-0.87,-0.09,1.13
-63.5,-5.22,149.18,66.64,-33.2,63.43,-0.2,0.21,1.42
-38.0,-16.94,122.3,242.57,147.97,-122.0,0.27,-0.01,0.96
11.38,-35.96,87.25,-154.47,-114.77,-1.0,0.3,-0.51,0.55
13.77,-36.55,98.05,-126.77,38.93,24.7,-0.14,-0.79,0.33
-55.0,-10.11,151.32,114.98,20.11,54.82,-1.17,-0.21,0.94
-20.0,-23.8,113.96,214.1,85.38,-93.2,-0.78,-0.1,1.25
16.22,-36.41,89.6,-11.84,-116.79,-17.0,0.37,0.06,0.74
19.4,-14.26,118.46,-139.98,-100.2,-2.0,-0.16,-0.73,0.22
0.0,-48.62,-2.68,-23.83,-43.98,75.4,-0.78,-0.38,0.76
-47.0,-18.61,124.75,78.8,27.95,78.42,-0.97,-0.12,1.1
-2.21,-14.93,83.24,247.33,107.91,-202.0,0.15,-0.12,1.14
9.58,-15.19,83.33,25.96,-62.84,-227.0,0.5,-0.34,0.59
-1.22,10.79,141.25,-159.74,-59.02,-4.0,-0.11,-0.72,-0.02
-62.8,13.65,170.47,33.02,95.73,76.25,-1.0,-0.47,0.9
-29.0,-14.84,124.2,172.1,94.1,0.42,-0.46,0.1,1.28
6.72,-27.17,96.19,69.88,-3.6,-244.5,-0.11,-0.03,1.07
16.6,-19.62,136.91,-83.16,-46.76,-150.0,0.08,-0.49,0.37
-45.06,3.02,191.62,-117.02,-73.05,43.0,-0.28,-0.93,0.21
-56.0,-19.02,181.39,70.24,-9.55,52.97,-0.86,-0.16,0.96
-3.4,-35.09,124.8,250.13,129.14,-84.0,-0.31,-0.29,1.35
17.4,-46.9,117.71,6.8,-36.11,-198.9,0.42,-0.38,0.71
11.1,-36.84,163.59,-125.18,-57.41,-80.0,0.15,-0.7,0.04
-70.0,-33.77,199.13,-71.28,-53.42,62.6,-0.7,-0.42,0.66
-16.0,-57.64,151.22,141.11,80.26,74.97,-1.07,0.4,1.49
12.3,-70.72,110.29,168.98,37.47,-187.0,-0.07,0.31,1.3
13.3,-74.05,125.61,-97.2,-66.51,-183.0,0.31,-0.48,0.34
-26.0,-46.82,167.84,-141.82,16.08,-8.4,-0.25,-0.61,0.27
-61.0,-47.04,177.47,26.14,-1.47,36.85,-1.05,0.14,1.02
-12.0,-65.95,139.47,250.13,95.28,-4.7,-0.97,0.11,1.21
13.0,-74.5,111.64,138.26,7.64,-242.7,0.25,0.05,0.9
21.8,-51.12,131.39,-160.21,-112.4,-1.0,0.09,-0.54,-0.0
-50.0,-14.52,188.47,-84.93,-47.36,25.8,-0.7,-0.6,0.67
-52.0,-20.9,180.93,188.74,22.73,64.27,-0.85,0.22,1.23
-5.9,-27.86,139.33,240.3,80.3,-173.0,-0.0,0.15,1.32
16.9,-32.8,114.2,-10.95,-94.0,-216.0,0.29,-0.37,0.47
6.07,-18.05,170.03,-198.1,-64.98,-13.0,-0.1,-0.67,0.06
